codice,denominazione,area,parent_codice,coverage,needs_reviewer,file_fonte
471999,Altri istituti di volontaria giurisdizione e procedimenti camerali in materia di fallimento e procedure concorsuali,Volontaria giurisdizione,471,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
472001,Apposizione sigilli,Volontaria giurisdizione,472,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
473450,PROCEDIMENTO UNITARIO,Volontaria giurisdizione,473,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
473451,Ricorso per liquidazione giudiziale,Volontaria giurisdizione,473,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
473452,Ricorso fissazione termine per deposito proposta cp o accordi,Volontaria giurisdizione,473,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
473453,Ricorso per ammissione concordato preventivo,Volontaria giurisdizione,473,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
473454,Ricorso per omologa accordi di ristrutturazione,Volontaria giurisdizione,473,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
473455,Ricorso per la dichiarazione stato insolvenza (lca),Volontaria giurisdizione,473,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
473456,Ricorso per la dichiarazione stato insolvenza (asp),Volontaria giurisdizione,473,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
473457,Ricorso per la dichiarazione stato insolvenza (asm),Volontaria giurisdizione,473,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
473458,Ricorso ristrutturazione debiti del consumatore,Volontaria giurisdizione,473,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
473459,Ricorso concordato minore,Volontaria giurisdizione,473,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
473460,Ricorso liquidazione controllata,Volontaria giurisdizione,473,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
473461,Ricorso per Omologazione Piano di Ristrutturazione,Volontaria giurisdizione,473,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
481310,Nomina di liquidatore - Sez. Spec. Impresa,Volontaria giurisdizione,481,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
481311,Convocazione di assemblea ex art. 2367 c.c.,Volontaria giurisdizione,481,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
481312,"Nomina di esperto (artt. 2343, 2440, 2498, 2501 quinquies,2504 novies c.c., etc)",Volontaria giurisdizione,481,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
481313,Denunzia ex art. 2409 c.c.,Volontaria giurisdizione,481,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
481314,Nomina del rappresentante comune degli obbligazionisti e dei possessori delle az,Volontaria giurisdizione,481,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
481320,Riduzione del capitale per perdite (art. 2446 c.c.),Volontaria giurisdizione,481,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
481401,Misure protettive,Volontaria giurisdizione,481,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
481402,"Nomina esperto ex art. 17, lett. a",Volontaria giurisdizione,481,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
481403,Liquidazione compensi OCRI,Volontaria giurisdizione,481,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
481421,Approvazione della revoca dei sindaci (art. 2400),Volontaria giurisdizione,481,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
481422,"Procedure ex artt. 2437quat,2445,2482,2447quat,2487ter,2500nov,2503 c.c.",Volontaria giurisdizione,481,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
481423,Decreto di accertamento dello scioglimento della societa' (art. 2485 c.c.),Volontaria giurisdizione,481,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
481999,Altre materie soggette al procedimento camerale - Sez. Spec. Impresa,Volontaria giurisdizione,481,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
490999,Altri procedimenti camerali,Volontaria giurisdizione,490,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
510001,Espropriazione mobiliare presso il debitore,Esecuzioni mobiliari / obblighi,510,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
510001_O,Espropriazione mobiliare presso il debitore (pre L. 80/2005),"Esecuzioni forzate - mobiliari, immobiliari, esattoriali, consegna e rilascio, obblighi di fare/non fare",510001,curata,False,
510002,Espropriazione mobiliare presso terzi,Esecuzioni mobiliari / obblighi,510,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
510002_O,Espropriazione mobiliare presso terzi (pre L. 80/2005),"Esecuzioni forzate - mobiliari, immobiliari, esattoriali, consegna e rilascio, obblighi di fare/non fare",510002,curata,False,
510011,"Conversione del sequestro in pignoramento (artt. 686,156 att. cpc)",Esecuzioni mobiliari / obblighi,510,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
510012,Espropriazione Mobiliare presso il debitore (CARTABIA),Esecuzioni mobiliari / obblighi,510,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
510100,Deposito verbale di pagamento a mani dell'Ufficiale Giudiziario,Esecuzioni mobiliari / obblighi,510,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
511010,"Istanza di rifissazione dello sfratto ex art. 6, L. n. 431/1998",Esecuzioni mobiliari / obblighi,511,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
511011,"Istanza di decadenza da sospensione dello sfratto ex art. 6, L. n. 431/1998",Esecuzioni mobiliari / obblighi,511,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
511012,Esecuzione ex artt. 605-611 c.p.c.,Esecuzioni mobiliari / obblighi,511,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
511013,Liquidazione delle spese di esecuzione ex art. 611 c.p.c,Esecuzioni mobiliari / obblighi,511,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
511100,"Deposito verbale adempimenti dell'Uff. Giudiziario in materia di sfratto o rilascio di immobile o di terreno, di riconsegna di cose mobili e reintegra nel possesso",Esecuzioni mobiliari / obblighi,511,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
511999,Altre ipotesi,Esecuzioni mobiliari / obblighi,511,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
512020,Esecuzione forzata di obblighi di fare e di non fare,Esecuzioni mobiliari / obblighi,512,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
512021,Rimborso spese di esecuzione (art. 614 c.p.c.),Esecuzioni mobiliari / obblighi,512,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
512022,Ricorso per misure di coercizione indiretta (art. 614-bis),Esecuzioni mobiliari / obblighi,512,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
520001,Ricorso all'esattore per l'autorizzazione a trattenere la somma ricavata dalla vendita (R.D. 639/1910),Esecuzioni mobiliari / obblighi,520,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
520002,Vendita del pegno,Esecuzioni mobiliari / obblighi,520,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
520003,Esecuzione forzata per l'espropriazione del marchio,Esecuzioni mobiliari / obblighi,520,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
520004,Vendita di navi e aeromobili,Esecuzioni mobiliari / obblighi,520,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
520005,Esecuzione esattoriale Mobiliare,Esecuzioni mobiliari / obblighi,520,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
520006,Esecuzione esattoriale Mobiliare presso terzi,Esecuzioni mobiliari / obblighi,520,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
520999,Altre ipotesi,Esecuzioni mobiliari / obblighi,520,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
530011,Opposizione all'esecuzione mobiliare,Esecuzioni mobiliari / obblighi,530,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
530021,Opposizione agli atti esecutivi mobiliari,Esecuzioni mobiliari / obblighi,530,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
530031,Opposizione di terzo all'esecuzione mobiliare,Esecuzioni mobiliari / obblighi,530,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
610001,Espropriazione immobiliare,Esecuzioni immobiliari,610,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
610001_O,Espropriazione immobiliare (pre L. 80/2005),"Esecuzioni forzate - mobiliari, immobiliari, esattoriali, consegna e rilascio, obblighi di fare/non fare",610001,curata,False,
610011,"Conversione del sequestro in pignoramento (artt.686, 156 att. c.p.c.)",Esecuzioni immobiliari,610,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
610012,Espropriazione Immobiliare (CARTABIA),Esecuzioni immobiliari,610,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
620001,Esecuzione esattoriale Immobiliare,Esecuzioni immobiliari,620,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
630012,Opposizione all'esecuzione immobiliare,Esecuzioni immobiliari,630,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
630022,Opposizione agli atti esecutivi immobiliari,Esecuzioni immobiliari,630,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
630032,Opposizione del terzo all'esecuzione immobiliare,Esecuzioni immobiliari,630,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
700001,Asseverazione di perizia,"Affari amministrativi, stragiudiziali e non contenziosi",700,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
700002,Asseverazione di traduzione,"Affari amministrativi, stragiudiziali e non contenziosi",700,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
700011,Atto notorio,"Affari amministrativi, stragiudiziali e non contenziosi",700,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
700012,Dichiarazione sostitutiva di atto notorio,"Affari amministrativi, stragiudiziali e non contenziosi",700,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
701001,Autenticazione di documento,"Affari amministrativi, stragiudiziali e non contenziosi",701,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
701002,Autenticazione di firma,"Affari amministrativi, stragiudiziali e non contenziosi",701,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
701003,Autenticazione di fotografia,"Affari amministrativi, stragiudiziali e non contenziosi",701,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
709999,Altri atti amministrativi,"Affari amministrativi, stragiudiziali e non contenziosi",709,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
710001,Istanza di Conciliazione,"Affari amministrativi, stragiudiziali e non contenziosi",710,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B00000,Migrazione,Catalogo PST ufficiale,B00,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
B01001,Autorizzazione al rilascio degli atti di cui all'art. 28 co.3 L. 184/1983 - Adottato minorenne,Catalogo PST ufficiale,B01,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B01002,Autorizzazione al rilascio degli atti di cui all'art. 28 co.3 L. 184/1983 - Adottato maggiorenne,Catalogo PST ufficiale,B01,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B01003,Istanza per l'accesso alle informazioni sulla famiglia d'origine (art. 28 co. 4 L. 184/1983) - Adottato minorenne,Catalogo PST ufficiale,B01,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B01004,Istanza per l'accesso alle informazioni sulla famiglia d'origine (art. 28 co. 5 L. 184/1983) - Adottato maggiorenne (> 18 e < 25 anni),Catalogo PST ufficiale,B01,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B01005,Istanza per l'accesso alle informazioni sulla famiglia d'origine (art. 28 co. 5 L. 184/1983) - Adottato maggiorenne (>= 25 anni),Catalogo PST ufficiale,B01,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02001,Interdizione e inabilitazione ex art. 416 Cod. Civ.,Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02002,"Procedure per il rimpatrio dei minori sottratti ovvero dell'attuazione del diritto di visita del genitore non affidatario (Convenzione Aja 25.10.1980 ratificata con L. 64/1994, artt. 6 e 7)",Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02003,Scambio di informazioni tra Stati membri (art. 80 Reg. UE 1111/2019),Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02004,Cooperazione per attuazione tra Stati membri (art. 81 Reg. UE 1111/2019),Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02005,Collocamento del minore in altro Stato membro (art. 82 Reg. UE 1111/2019),Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02006,Provvedimenti cautelari a favore di minori per cui è competente un¿autorità estera (art. 15 Reg. UE 1111/2019),Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02007,Collocamento del minore in altro Stato non UE (Art. 33 Convenzione Aja 19/10/1996),Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02008,Altri procedimenti contenziosi,Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02009,Segnalazione in merito all'ingresso di un minore in Italia (art. 33 co. 4 e 5 L. 184/1983),Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02010,Procedimento per l'espatrio del minore a scopo di adozione (art. 40 L. 184/1983),Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02011,Accertamento dell'età del minore (art. 19-bis D. Lgs 142/2015),Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02012,Accoglienza minori non accompagnati (art. 19 D. Lgs. 142/2015),Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02013,Autorizzazione per i genitori stranieri all'ingresso o alla permanenza in Italia a seguito del minore (art. 31 co.3 D. Lgs. 286/1998),Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02014,Procedimento per espulsione del minore (art. 31 co.4 D. Lgs. 286/1998),Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02015,Procedimento ex art. 33 D. Lgs. 286/1998,Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02016,Affidamento minori (ante Riforma Cartabia),Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02017,Proroga periodo di affidamento (ante Riforma Cartabia),Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02018,Affidamento familiare (art.4 co.2 L. 184/1983),Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02019,Proroga periodo di affidamento familiare (art. 4 co. 4 L. 184/1983),Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02020,Affidamento ai servizi sociali (Art. 5-bis L. n. 184/1983),Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02021,Proroga periodo di affidamento ai servizi (Art. 5-bis L. n. 184/1983),Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02022,Proroga collocamento in comunità/casa famiglia (art. 4 co.7 L. 184/1983),Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02023,Attuazione dei provvedimenti sull'affidamento (Art. 473 bis.38 Cpc),Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02024,Provvedimenti in caso di inadempienze o violazioni (Art. 473 bis.39 C.p.c.),Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02025,Ammissione al matrimonio del minore (art. 84 Cod. Civ.),Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02026,Decadenza dalla responsabilità genitoriale sui figli (art. 330 Cod. Civ.),Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02027,Reintegrazione nella responsabilità genitoriale (art. 332 Cod. Civ.),Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02028,Procedimento ex art. 333 Cod. Civ. (Condotta del genitore pregiudizievole ai figli),Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02029,Procedimento ex art. 334 Cod. Civ. (Rimozione dell'amministrazione),Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02030,Procedimento ex art. 335 Cod. Civ. (Riammissione dell'amministrazione),Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02031,Procedimento ex art. 371 Cod. Civ. co.2 (Autorizzazione del tutore alla continuazione di un'impresa commerciale nell'interesse del minore),Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02032,Autorizzazione al riconoscimento (art. 251 Cod. Civ.),Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02033,Autorizzazione al riconoscimento dei figli nati fuori dal matrimonio (Art. 250 co.5 CC),Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02034,Regolamentazione rapporti con gli ascendenti (art. 317-bis Cod. Civ.),Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02035,Procedimento per verifica veridicità del riconoscimento del figlio naturale (art. 74 L. 184/1983),Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02036,Rettificazioni/formazioni relative agli atti dello stato civile (art. 100 DPR 396/2000),Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02037,Istanza ex art. 473 bis.69 Cpc (Ordini di protezione contro gli abusi familiari ¿ soggetto minore),Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02038,Convalida del provvedimento ex art. 403 CC,Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02039,Reclamo avverso i decreti del Giudice tutelare (art. 45 Disp. Att. Cod. Civ.),Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02040,Apertura della tutela parentale di minori stranieri non accompagnati,Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02041,Apertura della tutela di minore privo di genitori (deceduti o decaduti o sospesi) - Art. 473 bis.7 Cpc,Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02042,Apertura della tutela di minori stranieri non accompagnati,Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02043,Altri procedimenti camerali,Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02044,Misure applicabili ai minori per condotta o per carattere (Art. 25 R.D. 1404/1934),Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02045,Procedimento ex art. 25 bis R.D. 1404/1934 (Minori che esercitano la prostituzione o vittime di reati a carattere sessuale),Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02046,Prosieguo amministrativo ex art. 29 R.D. 1404/1934,Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B02047,Affidamento ai servizi sociali del minore straniero non accompagnato che ha raggiunto la maggiore età (art. 13 L. 47/2017),Catalogo PST ufficiale,B02,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B03001,Procedimenti per la dichiarazione di adottabilità minori con genitore noto (artt. 8 e seg. L. 184/1983),Catalogo PST ufficiale,B03,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B03002,Procedimenti per la dichiarazione di adottabilità minori con genitore ignoto (art. 11 co. 2 L. 184/1983),Catalogo PST ufficiale,B03,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B03003,Revoca dello stato di adottabilità (Art. 21 L. 184/1983),Catalogo PST ufficiale,B03,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B03004,Sospensione procedimento di adottabilità per minore non riconoscibile per difetto di età (art. 11 co. 3 L. 184/1983),Catalogo PST ufficiale,B03,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B04001,Adozione in casi particolari (art. 44 lett. a L. n. 184/1983 - minore orfano),Catalogo PST ufficiale,B04,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B04002,Adozione in casi particolari (art. 44 lett. b L. n. 184/1983 - figlio dell'altro coniuge),Catalogo PST ufficiale,B04,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B04003,Adozione in casi particolari (art. 44 lett. c L. n. 184/1983 - minore orfano e portatore di handicap),Catalogo PST ufficiale,B04,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B04004,Adozione in casi particolari (art. 44 lett. d L. n. 184/1983 - impossibilità affidamento preadottivo),Catalogo PST ufficiale,B04,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B04005,Revoca adozione in casi particolari per fatto dell'adottato (Art. 51 L. n. 184/1983),Catalogo PST ufficiale,B04,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B04006,Revoca adozione in casi particolari per fatto dell'adottante (Art. 52 L. n. 184/1983),Catalogo PST ufficiale,B04,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B04007,Procedimento di adozione ex art. 35 co. 2 L. 184/1983 (ratifica adozione estera),Catalogo PST ufficiale,B04,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B04008,Procedimento di adozione ex art. 35 co. 4 L. 184/1983 (ratifica adozione estera con affido preadottivo),Catalogo PST ufficiale,B04,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B04009,Procedimento di adozione ex art. 36 co. 2 L. 184/1983 (Paesi non Aja),Catalogo PST ufficiale,B04,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B04010,Procedimento di adozione ex art. 36 co. 4 L. 184/1983 (cittadini italiani residenti all¿estero),Catalogo PST ufficiale,B04,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B04011,Abbinamento a scopo adottivo (art. 22 co. 5 L. 184/1983),Catalogo PST ufficiale,B04,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B04012,Procedimento di adozione nazionale (art. 25 L. 184/1983),Catalogo PST ufficiale,B04,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B05001,Dichiarazione di disponibilità all'adozione nazionale (artt. 22 e seg. L. 184/1983),Catalogo PST ufficiale,B05,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B05002,Dichiarazione di disponibilità all'adozione internazionale (art. 29 bis 184/1983),Catalogo PST ufficiale,B05,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B05003,Revoca decreto di idoneità adozione internazionale (art. 30 co. 4 L. 184/1983),Catalogo PST ufficiale,B05,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
