source,codice,denominazione,categoria,sottocategoria,rito,fase_processuale,termine,giorni,mesi,anni,decorrenza,natura,norma,criticita,classificazione_import,calcolabile_automaticamente,direction,matter_type,term_rule_code,nota_import
pct\data\legal_knowledge_base.full.json,111021,Divorzio congiunto - Scioglimento matrimonio,Contenzioso civile,Famiglia,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,civil,GP_TERM_D1B026A8C6D4,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,111022,Divorzio contenzioso - Scioglimento matrimonio,Contenzioso civile,Famiglia,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini assegnati nel decreto di fissazione udienza,,,,Dalla comunicazione o notificazione del decreto,termine di rito famiglia,c.p.c. artt. 473-bis ss.,Nel rito famiglia i termini dipendono dal provvedimento e dalla fase: leggere sempre il decreto.,manual_review,False,forward,civil,GP_TERM_52AE56AEFAD7,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,111022,Divorzio contenzioso - Scioglimento matrimonio,Contenzioso civile,Famiglia,"Procedimenti in materia di persone, minorenni e famiglie",notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,civil,GP_TERM_FB6DFE8AD604,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,111022,Divorzio contenzioso - Scioglimento matrimonio,Contenzioso civile,Famiglia,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,civil,GP_TERM_E2FCE780EC97,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,111023,Separazione giudiziale e divorzio congiunto (Cessazione effetti civili),Contenzioso civile,Famiglia,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini assegnati nel decreto di fissazione udienza,,,,Dalla comunicazione o notificazione del decreto,termine di rito famiglia,c.p.c. artt. 473-bis ss.,Nel rito famiglia i termini dipendono dal provvedimento e dalla fase: leggere sempre il decreto.,manual_review,False,forward,civil,GP_TERM_5E623AA13009,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,111023,Separazione giudiziale e divorzio congiunto (Cessazione effetti civili),Contenzioso civile,Famiglia,"Procedimenti in materia di persone, minorenni e famiglie",notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,civil,GP_TERM_6A06852AC0C9,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,111023,Separazione giudiziale e divorzio congiunto (Cessazione effetti civili),Contenzioso civile,Famiglia,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,civil,GP_TERM_201D2B8BF107,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,111024,Separazione giudiziale e divorzio contenzioso (Cessazione effetti civili),Contenzioso civile,Famiglia,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini assegnati nel decreto di fissazione udienza,,,,Dalla comunicazione o notificazione del decreto,termine di rito famiglia,c.p.c. artt. 473-bis ss.,Nel rito famiglia i termini dipendono dal provvedimento e dalla fase: leggere sempre il decreto.,manual_review,False,forward,civil,GP_TERM_480686265904,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,111024,Separazione giudiziale e divorzio contenzioso (Cessazione effetti civili),Contenzioso civile,Famiglia,"Procedimenti in materia di persone, minorenni e famiglie",notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,civil,GP_TERM_B9BF11A8AF0A,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,111024,Separazione giudiziale e divorzio contenzioso (Cessazione effetti civili),Contenzioso civile,Famiglia,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,civil,GP_TERM_CEB93C0C95FB,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,111101,Filiazione legittima,Contenzioso civile,Famiglia,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini assegnati nel decreto di fissazione udienza,,,,Dalla comunicazione o notificazione del decreto,termine di rito famiglia,c.p.c. artt. 473-bis ss.,Nel rito famiglia i termini dipendono dal provvedimento e dalla fase: leggere sempre il decreto.,manual_review,False,forward,civil,GP_TERM_23CE3137187D,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,111101,Filiazione legittima,Contenzioso civile,Famiglia,"Procedimenti in materia di persone, minorenni e famiglie",notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,civil,GP_TERM_872BE7605680,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,111101,Filiazione legittima,Contenzioso civile,Famiglia,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,civil,GP_TERM_9A3D07A49B39,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,111102,Filiazione naturale,Contenzioso civile,Famiglia,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini assegnati nel decreto di fissazione udienza,,,,Dalla comunicazione o notificazione del decreto,termine di rito famiglia,c.p.c. artt. 473-bis ss.,Nel rito famiglia i termini dipendono dal provvedimento e dalla fase: leggere sempre il decreto.,manual_review,False,forward,civil,GP_TERM_C545842D20E8,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,111102,Filiazione naturale,Contenzioso civile,Famiglia,"Procedimenti in materia di persone, minorenni e famiglie",notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,civil,GP_TERM_8D43B708025A,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,111102,Filiazione naturale,Contenzioso civile,Famiglia,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,civil,GP_TERM_20C1FEE3686E,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,111104,Attuazione dei provvedimenti sull'affidamento,Contenzioso civile,Famiglia,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini assegnati nel decreto di fissazione udienza,,,,Dalla comunicazione o notificazione del decreto,termine di rito famiglia,c.p.c. artt. 473-bis ss.,Nel rito famiglia i termini dipendono dal provvedimento e dalla fase: leggere sempre il decreto.,manual_review,False,forward,civil,GP_TERM_62170459063A,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,111104,Attuazione dei provvedimenti sull'affidamento,Contenzioso civile,Famiglia,"Procedimenti in materia di persone, minorenni e famiglie",notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,civil,GP_TERM_6741F53D6DEF,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,111104,Attuazione dei provvedimenti sull'affidamento,Contenzioso civile,Famiglia,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,civil,GP_TERM_5ED4F8B09CA7,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,111105,Dichiarazione giudiziale di paternità e maternità naturale - ammissibilita',Contenzioso civile,Famiglia,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini assegnati nel decreto di fissazione udienza,,,,Dalla comunicazione o notificazione del decreto,termine di rito famiglia,c.p.c. artt. 473-bis ss.,Nel rito famiglia i termini dipendono dal provvedimento e dalla fase: leggere sempre il decreto.,manual_review,False,forward,civil,GP_TERM_5DD366E51861,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,111105,Dichiarazione giudiziale di paternità e maternità naturale - ammissibilita',Contenzioso civile,Famiglia,"Procedimenti in materia di persone, minorenni e famiglie",notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,civil,GP_TERM_D90D556602D1,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,111105,Dichiarazione giudiziale di paternità e maternità naturale - ammissibilita',Contenzioso civile,Famiglia,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,civil,GP_TERM_6C5A01D2BFEE,Richiede verifica professionale prima di calcolo automatico.
