source,codice,denominazione,categoria,sottocategoria,rito,fase_processuale,termine,giorni,mesi,anni,decorrenza,natura,norma,criticita,classificazione_import,calcolabile_automaticamente,direction,matter_type,term_rule_code,nota_import
pct\data\legal_knowledge_base.full.json,170001,Brevetto (invenzione e modello) - Marchio: Nullita - Decadenza,Contenzioso civile,Diritto industriale - vecchio rito,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_AF91C80D8480,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,170004,Marchio,Contenzioso civile,Diritto industriale - vecchio rito,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_F1DBDD4A7E85,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,170006,Concorrenza sleale (art. 2598 c.c.),Diritto industriale e commerciale,"Atti di concorrenza sleale - confusione, denigrazione, scorrettezza professionale",Rito ordinario di cognizione (con frequente fase cautelare ex art. 700 c.p.c. o inibitoria),prescrizione_decadenza,Prescrizione azione,,,5,fatto illecito (atti continuati: dalla cessazione),prescrizione,art. 2947 c.c.,,termine_lungo_o_prescrizione,False,forward,civil,GP_TERM_EADF5065C4EB,"Da registrare come regola/profilo, non come calcolo processuale ordinario."
pct\data\legal_knowledge_base.full.json,170006,Concorrenza sleale (art. 2598 c.c.),Diritto industriale e commerciale,"Atti di concorrenza sleale - confusione, denigrazione, scorrettezza professionale",Rito ordinario di cognizione (con frequente fase cautelare ex art. 700 c.p.c. o inibitoria),notifica,Termine a comparire,120,,,notifica citazione (post-Cartabia),minimo legale,,,calcolabile_giorni,True,forward,civil,GP_TERM_028A8AD1B712,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,170006,Concorrenza sleale (art. 2598 c.c.),Diritto industriale e commerciale,"Atti di concorrenza sleale - confusione, denigrazione, scorrettezza professionale",Rito ordinario di cognizione (con frequente fase cautelare ex art. 700 c.p.c. o inibitoria),costituzione,Costituzione convenuto,70,,,prima udienza,perentorio,,,calcolabile_giorni,True,backward,civil,GP_TERM_2E1D654AA6E4,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,170006,Concorrenza sleale (art. 2598 c.c.),Diritto industriale e commerciale,"Atti di concorrenza sleale - confusione, denigrazione, scorrettezza professionale",Rito ordinario di cognizione (con frequente fase cautelare ex art. 700 c.p.c. o inibitoria),impugnazione,Appello,30,,,notifica sentenza,perentorio,,,calcolabile_giorni,True,forward,civil,GP_TERM_43DDB93F1B64,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,170011,Concorrenza sleale,Contenzioso civile,Diritto industriale - vecchio rito,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_0391E72EFD58,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,170013,Concorrenza sleale interferente,Contenzioso civile,Diritto industriale - vecchio rito,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_4B80AEF99E02,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,170014,Marchi di fatto,Contenzioso civile,Diritto industriale - vecchio rito,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_37A46319169C,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,170015,Nome a dominio,Contenzioso civile,Diritto industriale - vecchio rito,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_0EE879B542FB,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,170021,Diritto di autore,Contenzioso civile,Diritto industriale - vecchio rito,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_F28DADD45742,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,170031,Ditta - Insegna - Denominazione sociale - Ragione sociale,Contenzioso civile,Diritto industriale - vecchio rito,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_FC9106A69766,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,170041,Antitrust afferente diritti di proprietà industriale,Contenzioso civile,Diritto industriale - vecchio rito,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_30A675AB5887,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,170042,Antitrust,Contenzioso civile,Diritto industriale - vecchio rito,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_2A3CE7A012CC,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,170999,Altri istituti di diritto industriale,Contenzioso civile,Diritto industriale - vecchio rito,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_ED4EC44E087E,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,171001,Opposizione alla sentenza dichiarativa di fallimento (art. 18 L.F.),Procedura concorsuale - opposizione apertura,,,impugnazione,Reclamo,30,,,notificazione sentenza,perentorio,,,calcolabile_giorni,True,forward,civil,GP_TERM_DF5E1AFB00DB,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,171002,Opposizione all'accertamento dello stato di insolvenza,Contenzioso civile,Fallimento e procedure concorsuali,"Procedimento societario, impresa o crisi d'impresa",notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_47691CF01F3D,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,171101,azione di inefficacia ex art. 44,Contenzioso civile,Fallimento e procedure concorsuali,"Procedimento societario, impresa o crisi d'impresa",notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_C51990D6AED5,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,171102,azione di inefficacia ex art. 64,Contenzioso civile,Fallimento e procedure concorsuali,"Procedimento societario, impresa o crisi d'impresa",notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_6B88FB3BA518,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,171103,azione ex artt. 72 e ss.,Contenzioso civile,Fallimento e procedure concorsuali,"Procedimento societario, impresa o crisi d'impresa",notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_4AE192537611,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,171104,azione di inefficacia ex art. 167,Contenzioso civile,Fallimento e procedure concorsuali,"Procedimento societario, impresa o crisi d'impresa",notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_DCA46B3B6108,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,171201,Opposizione allo stato passivo (art. 98 L.F.),Stato passivo,,,impugnazione,Opposizione,30,,,comunicazione esecutività stato passivo,perentorio,,,calcolabile_giorni,True,forward,civil,GP_TERM_2F8FEE9BF6EB,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,171204,Istanza di revocazione contro crediti ammessi (art. 102),Contenzioso civile,Fallimento e procedure concorsuali,"Procedimento societario, impresa o crisi d'impresa",notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_DE445AA72BD6,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,171205,"Domande di rivendicazione,, restituzione e separazione di cose mobili (art. 103)",Contenzioso civile,Fallimento e procedure concorsuali,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_81C063260216,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,171301,Contestazione avverso il rendiconto del curatore (art. 116),Contenzioso civile,Fallimento e procedure concorsuali,"Procedimento societario, impresa o crisi d'impresa",notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_05CE8D762084,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,171311,Cause di omologazione di concordato fallimentare (artt. 124 e ss.),Contenzioso civile,Fallimento e procedure concorsuali,"Procedimento societario, impresa o crisi d'impresa",notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_85899C511AD5,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,171321,Cause di omologazione di concordato preventivo (art. 160 e ss.),Contenzioso civile,Fallimento e procedure concorsuali,"Procedimento societario, impresa o crisi d'impresa",notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_A7A315C085D2,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,171401,Istanza e ricorso per la dichiarazione di fallimento e relativo reclamo (art. 6-22 del R.D. n. 267/1942),Contenzioso civile,Fallimento e procedure concorsuali,"Procedimento societario, impresa o crisi d'impresa",notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_CF7D812BF127,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,171402,Istanza per estensione di fallimento (art. 147 del R.D. n. 267/1942,Contenzioso civile,Fallimento e procedure concorsuali,"Procedimento societario, impresa o crisi d'impresa",notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_397DE99529F4,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,171403,Accertamento dello stato di insolvenza nella Liquidazione coatta amministrativa o nella Amministrazione straordinaria e relativo reclamo,Contenzioso civile,Fallimento e procedure concorsuali,"Procedimento societario, impresa o crisi d'impresa",notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_D2EFC6F7DF2C,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,171404,Esdebitazione del Debitore Incapiente (CCI),Contenzioso civile,Fallimento e procedure concorsuali,"Procedimento societario, impresa o crisi d'impresa",notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_7142150B67B5,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,171405,Reclamo avverso il rigetto della dichiarazione dello stato di insolvenza (LCA),Contenzioso civile,Fallimento e procedure concorsuali,"Procedimento societario, impresa o crisi d'impresa",notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_AF45FDF716FA,Richiede verifica professionale prima di calcolo automatico.
